FID,AREA,PERIMETER,HCAD_OLD,HCAD_NUMBE,CCAD_OLD,CCAD_NUMBE,ADR_OLD,ADR_NOW,ADR_NUM,ADR_FRAC,ADR_PREFIX,ADR_STREET,ADR_TYPE,ADR_SUF,ADR_BLDG_I,ADR_UNIT,ADR_CITY,ADR_STATE,ADR_ZIP,ADR_COUNTY,FLOOR_ID,TOTAL_FLOO,TOTAL_UNIT,COM_NAME,FAC_NAME,BUS_NAME,BUS_TYPE,BUS_TYPE2,REST_TYPE,REST,ZONING,YEAR_BUILT,USE_DESCR,JURISDICTI,JURISDIC_1,LABEL1,LABEL2,LABEL3,LABEL4,DATE_MOD1,DATE_MOD2,EDITOR,SOURCE_ID,COMMENT,USER_FLAG1,USER_FLAG2,RECORD_ID,X_COORD,Y_COORD,Z_COORD,Subdivisio,Sub_Sectio,Sub_Lots,created_us,created_da,last_edite,last_edi_1,Sub_Block,GC_Dist,Voter_prec,FEATURE,File_Name,CP,Unique_ID,created__1,created__2,last_edi_2,last_edi_3,LIFECYCLE,PostalCode,geometry,,x,y
4049,0,0,NA,NA,NA,NA, ,100 S ALEXANDER DR,100, ,S,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,BURGER,DAIRY QUEEN,BURGER, ,fast_food,,GC, , ,BAYTOWN,6,100, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0249,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005300, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-7302,c(3250903.89053996, 13834704.7469866),-10570738.27,3468740.25
19178,0,0,NA,NA,NA,NA, ,1000 N ALEXANDER DR,1000, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,RESTAURANT,ASHAS ROTI SHOP, , ,caribbean,,MU, ,RIZ ZONE,BAYTOWN,6,1000, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0249,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0019770, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5312,c(3251761.17031105, 13837218.0851274),-10570407.28,3469615.33
57821,0,0,NA,NA,NA,NA, ,1002 DECKER DR,1002, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,SOME BURGER,BURGER, ,fast_food,,NSC, ,RIZ ZONE,BAYTOWN,2, , , ,SOMEBURGER, ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0058461,ROBERT.AMOS,5/10/19 00:00,ROBERT.AMOS,4/7/21 00:00,ACTIVE,77520-4201,c(3244613.43319606, 13837595.8667666),-10572908.47,3469835.33
31470,0,0,NA,NA,NA,NA, ,1006 DECKER DR,1006, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,SARITAS MEXICAN RESTAURANT, , ,mexican,,NSC, ,RIZ ZONE,BAYTOWN,2,1006, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0031000, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4435,c(3244499.77156518, 13837666.884356),-10572947.46,3469861.73
49296,0,0,NA,NA,NA,NA, ,1007 N MAIN ST,1007, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,GOINGS BBQ,BBQ, ,bbq,,MU, ,RIZ ZONE,BAYTOWN,2,1007, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0049811, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4655,c(3248773.37455233, 13838413.3090968),-10571440.23,3470072.85
28722,0,0,NA,NA,NA,NA, ,1020 DECKER DR,1020, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,CEST BON CARIBBEAN CREOLE CUISINE, , ,caribbean,,NSC, ,RIZ ZONE,BAYTOWN,2,1020, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0029043, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244385.26480186, 13837852.0450905),-10572985.37,3469928.36
4102,0,0,NA,NA,NA,NA, ,10330 E IH 10,10330, ,E,IH 10, , , , ,BAYTOWN,TX,77523,CHAMBERS,0,NA, ,RETAIL,RESTAURANT,POPEYES CHICKEN,CHICKEN, ,fast_food,,GC, , ,BAYTOWN,5,10330, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005353, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268216.21763836, 13868480.3757786),-10564254.52,3480432.80
4161,0,0,NA,NA,NA,NA,10430 HIGHWAY 10,10424 E IH 10 # 400,10424, ,E,IH 10, , , ,400,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,PH HOUSE,CHINESE, ,chinese,,GC, , ,BAYTOWN LIMITED,5,10424,400, , ,20141110,NA,BOB,BAYTOWN,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005412, ,,ROBERT.AMOS,4/20/21 00:00,ACTIVE, ,c(3268960.15259999, 13868336.8420385),-10563995.28,3480372.98
4129,0,0,NA,NA,NA,NA,10430 HIGHWAY 10,10424 E IH 10 # 600,10424, ,E,IH 10, , , ,600,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,DOMINOS PIZZA,PIZZA, ,pizza,,GC, , ,BAYTOWN LIMITED,5,10424,600, , ,20141110,NA,BOB,BAYTOWN,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005380, ,,ROBERT.AMOS,4/20/21 00:00,ACTIVE, ,c(3268941.237959, 13868256.1073177),-10564002.91,3480344.75
4053,0,0,NA,NA,NA,NA, ,105 N ALEXANDER DR,105, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,SANDWICH,BAYTOWN SANDWICH AND NOODLE HOUSE,SANDWICH, ,sandwich,,GC, ,RIZ ZONE,BAYTOWN,6,105, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0100,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005304, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5801,c(3250886.94399842, 13835102.5286695),-10570739.39,3468880.60
4017,0,0,NA,NA,NA,NA,10520 HIGHWAY 10,10520 E IH 10,10520, ,E,IH 10, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,FREDDYS FROZEN CUSTARD AND STEAKBURGERS,BURGER, ,fast_food,,GC, , ,BAYTOWN LIMITED,5,10520, , , ,20141110,NA,BOB,BAYTOWN,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005268, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3269426.82000695, 13868760.066747),-10563826.34,3480516.45
4009,0,0,NA,NA,NA,NA, ,11 S MAIN ST,11, ,S,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,ROOSTER BBQ,B-B-Q, ,bbq,,ACE, ,RIZ ZONE,BAYTOWN,2,11, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005260, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3247943.4008473, 13835988.4877033),-10571760.52,3469228.57
38279,0,0,NA,NA,NA,NA, ,1102 N ALEXANDER DR,1102, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,FOOD,PALETERIA Y NEVERIA LA TAPATIA,RESTAURANT, ,dessert,,MU, ,RIZ ZONE,BAYTOWN,6,1102, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0249,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0040301, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5314,c(3251925.37747524, 13837583.7254112),-10570345.28,3469742.16
31745,0,0,NA,NA,NA,NA, ,1105 WARD RD,1105, , ,WARD,RD, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,RESTAUTANT,TAQUERIA TAPATIA, , ,mexican,,MU, , ,BAYTOWN,6,1105, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0249,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0031709, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5349,c(3253138.08060959, 13838477.1862459),-10569909.30,3470042.18
46528,0,0,NA,NA,NA,NA, ,1117 N ALEXANDER DR,1117, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,FOOD,STAR DONUTS, , ,bakery,,MU, ,RIZ ZONE,BAYTOWN,2,1117, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0100,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0047817, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5313,c(3251743.45148352, 13837628.0089804),-10570408.52,3469759.99
3085,0,0,NA,NA,NA,NA, ,11524 E IH 10,11524, ,E,IH 10, , , , ,COUNTY,TX,77523,CHAMBERS,0,NA, ,BILLBOARD OFF-SITE,SIGN,FAIRWAY, , ,grocery_store,,COUNTY AREA, , ,COUNTY AREA, ,11524, , , , ,NA,BOB, ,1 PANEL, , ,NA,0,0,0, , , , ,, ,, ,0,0011,UTILITY SIGN,ADDRESS_POINTS_20200828, ,BTD.ADR.B0003109, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3274892.91892312, 13869747.054717),-10561896.37,3480796.69
23202,0,0,NA,NA,NA,NA, ,12 E JAMES AVE,12, ,E,JAMES,AVE, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,WHATAPOLLO,MEXICAN, ,mexican,,SF2, ,RIZ ZONE,BAYTOWN,2,12, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0024257, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5045,c(3248492.52992026, 13836988.8353879),-10571555.92,3469574.35
46484,0,0,NA,NA,NA,NA, ,1201 N ALEXANDER DR,1201, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,BAR,LITTLE ONEALS GRILL & BAR,BAR, ,bar,,MU, ,RIZ ZONE,BAYTOWN,2,1201, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0100,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0047773, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5315,c(3251782.09167032, 13837735.5276347),-10570393.67,3469797.40
4214,0,0,NA,NA,NA,NA, ,1201 W BAKER RD,1201, ,W,BAKER,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,LUBY'S,BUFFET, ,american,,GC, , ,BAYTOWN,4,1201, , ,LUBY'S,2014,2014,MATT, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005465, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2357,c(3244913.22734202, 13849228.0145429),-10572663.00,3473930.94
4131,0,0,NA,NA,NA,NA, ,1208 N MAIN ST,1208, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,ICECREAM,LA FLOR DE MICHOACAN ICE CREAM PARLOR, , ,dessert,,MU, ,RIZ ZONE,BAYTOWN,2,1208, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0100,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005382, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4660,c(3249098.59755277, 13839063.0732335),-10571318.35,3470297.85
22239,0,0,NA,NA,NA,NA, ,1211 S AIRHART DR,1211, ,S,AIRHART,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,BEER,BEVERAGE MART, , ,bar,,LI, ,RIZ ZONE,BAYTOWN,1,1211, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0102,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0023688, ,,ROBERT.AMOS,4/7/21 00:00,ACTIVE,77520-4103,c(3236969.54221585, 13833869.0578568),-10575632.89,3468614.61
40142,0,0,NA,NA,NA,NA, ,1250 GARTH RD # A,1250, , ,GARTH,RD, , ,A,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,SUBWAY,SANDWICH,DECKER SQUARE SHOPPING CENTER,sandwich,,GC, ,RIZ ZONE,BAYTOWN,2, ,A, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0041374, ,,ROBERT.AMOS,4/7/21 00:00,ACTIVE,77520-3256,c(3244058.12656973, 13839144.8200072),-10573084.47,3470387.85
49481,0,0,NA,NA,NA,NA, ,1250 GARTH RD # H,1250, , ,GARTH,RD, , ,H,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL, ,EL GLOBO BAKERY PANADERIA, ,DECKER SQUARE SHOPPING CENTER,bakery,,GC, ,RIZ ZONE,BAYTOWN,2, ,H, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0049996, ,,ROBERT.AMOS,4/7/21 00:00,ACTIVE, ,c(3244114.1720275, 13839102.6258299),-10573065.33,3470372.30
4120,0,0,NA,NA,NA,NA, ,1250 GARTH RD # J,1250, , ,GARTH,RD, , ,J,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,LITTLE CEASARS,PIZZA,DECKER SQUARE SHOPPING CENTER,pizza,,GC, ,RIZ ZONE,BAYTOWN,2, ,J, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005371, ,,ROBERT.AMOS,4/7/21 00:00,ACTIVE, ,c(3244174.23074381, 13839058.1971778),-10573044.81,3470355.92
39795,0,0,NA,NA,NA,NA, ,1300 MARKET ST,1300, , ,MARKET,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,RICARDOS MEXICAN GRILL, , ,mexican,,GC, ,RIZ ZONE,BAYTOWN,2,1300, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0039019, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-6754,c(3243642.80553677, 13836301.7421407),-10573264.34,3469391.11
4157,0,0,NA,NA,NA,NA, ,1301 DECKER DR,1301, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,RESTAURANT,ELTORO MEXICAN RESTAURANT,MEXICAN, ,mexican,,GC, ,RIZ ZONE,BAYTOWN,2,1301, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005408, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2415,c(3243584.36388722, 13838477.2581708),-10573258.61,3470158.37
31409,0,0,NA,NA,NA,NA, ,1301 GARTH RD,1301, , ,GARTH,RD, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,RESTAURANT,PIZZA HUT,PIZZA, ,pizza,,GC, ,RIZ ZONE,BAYTOWN,2,1301, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0030939, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2403,c(3243768.78316567, 13839091.7025451),-10573186.55,3470372.64
4015,0,0,NA,NA,NA,NA, ,1305 GARTH RD,1305, , ,GARTH,RD, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,FAMILY DOLLAR,FAMILY DOLLAR, ,grocery_store,,GC, ,RIZ ZONE,BAYTOWN,2,1305, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005266, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2403,c(3243873.96966767, 13839372.344904),-10573146.29,3470470.26
37334,0,0,NA,NA,NA,NA, ,1331 CYPRESS ST,1331, , ,CYPRESS,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,PARKING LOT,RESTAURANT,El Sinaloense Restaurant,SEAFOOD, ,seafood,,MU,19270527,RIZ ZONE,BAYTOWN,1,1331, , , , ,NA,BOB,Mrs Amelia Z Airhart Addition, ,City, ,NA,0,0,0,AIRHART ADDITION, , , ,,sde,1/10/15 00:00,08,2,0102,LOT,ADDRESS_POINTS_20200828, ,BTD.ADR.B0038147, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-6232,c(3236677.82602024, 13834155.1470024),-10575731.72,3468718.92
17862,0,0,NA,NA,NA,NA, ,1402 N ALEXANDER DR,1402, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAR,SOMEWHERE ELSE BAR, , ,bar,,MU, ,RIZ ZONE,BAYTOWN,6,1402, , , , ,NA,BOB, ,MCCARTNEY MOBILE HOME PARK,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0249,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0016434, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5353,c(3252156.31067104, 13838224.391042),-10570256.55,3469965.09
5558,0,0,NA,NA,NA,NA, ,1602 BEAUMONT RD,1602, , ,BEAUMONT,RD, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,CASA OLE,MEXICAN, ,mexican,,MU, , ,BAYTOWN,6,1602, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0533,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005201, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-3106,c(3252014.02500254, 13838987.8160461),-10570297.17,3470235.82
4065,0,0,NA,NA,NA,NA, ,1610 N MAIN ST,1610, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,DONALDS DONUTS,BAKERY, ,bakery,,MU, ,RIZ ZONE,BAYTOWN,2,1610, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005316, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2857,c(3249130.73072666, 13840144.8507835),-10571293.99,3470678.64
4014,0,0,NA,NA,NA,NA, ,1613 N MAIN ST,1613, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,SNO CONES,SNO CONES, ,dessert,,MU, ,RIZ ZONE,BAYTOWN,2,1613, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,7,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005265, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3249039.11941522, 13840015.8210116),-10571327.67,3470634.29
4187,0,0,NA,NA,NA,NA, ,1700 DECKER DR,1700, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,GROCERIES,FOODTOWN, ,DECKER SQUARE SHOPPING CENTER,grocery_store,,GC, ,RIZ ZONE,BAYTOWN,2,1700, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005438, ,,ROBERT.AMOS,4/7/21 00:00,ACTIVE,77520-2458,c(3244167.78688528, 13838737.1630792),-10573050.94,3470242.88
5559,0,0,NA,NA,NA,NA, ,1700 N ALEXANDER DR,1700, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,GROCERIES,KROGER, , ,grocery_store,,MU, , ,BAYTOWN,6,1700, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0532,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005202, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-3442,c(3252695.61575981, 13839012.4186816),-10570057.92,3470236.18
32547,0,0,NA,NA,NA,NA,1703 EAST FWY,1703 E IH 10,1703, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, , ,MCDONALDS,MCDONALDS, , ,fast_food,,GC, , ,BAYTOWN,3,1703, , ,MCDONALDS,20141110,NA,BOB, ,LOVES TRUCK STOP,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,3,0387,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0033310, ,,ROBERT.AMOS,4/14/21 00:00,ACTIVE, ,c(3226488.20209191, 13859126.2368642),-10579006.61,3477642.19
5538,0,0,NA,NA,NA,NA, ,1711 GARTH RD,1711, , ,GARTH,RD, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL SPACE,WOOD CREEK SHOPPING CENTER,LOS TORITOS TAMALES, , ,mexican,,GC, ,RIZ ZONE,BAYTOWN,2,1711, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005181, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2411,c(3244490.29736822, 13840320.2581407),-10572918.78,3470796.81
5583,0,0,NA,NA,NA,NA, ,1770 DECKER DR,1770, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,MCDONALDS,BURGER,DECKER SQUARE SHOPPING CENTER,fast_food,,GC, ,RIZ ZONE,BAYTOWN,2,1770, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005226, ,,ROBERT.AMOS,4/7/21 00:00,ACTIVE,77520-3066,c(3243747.57177224, 13838640.0852977),-10573199.43,3470213.76
11434,0,0,NA,NA,NA,NA, ,1800 W MAIN ST,1800, ,W,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAR, , , ,bar,,MU, ,RIZ ZONE,BAYTOWN,1,1800, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0102,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0011543, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-6207,c(3240870.72386073, 13832561.7080724),-10574281.09,3468106.95
52452,0,0,NA,NA,NA,NA, ,1802 N MAIN ST,1802, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,QUE LINDO ES MEXICO, , ,mexican,,MU, ,RIZ ZONE,BAYTOWN,2,1802, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,7,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0052603, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2743,c(3249103.04334879, 13840532.8695913),-10571299.00,3470815.70
